Date,Open,High,Low,Close,Adj Close,Volume
2011-11-03,86.699997,87.559998,85.779999,87.440002,84.420265,689100
2011-11-04,87.120003,88.08000200000001,86.279999,87.300003,84.28511,768600
2011-11-07,87.309998,88.160004,86.43,88.110001,85.067123,592800
2011-11-08,88.230003,89.389999,87.360001,89.33000200000001,86.24499499999999,633300
2011-11-09,87.809998,88.220001,86.709999,87.019997,84.01475500000001,870600
2011-11-10,87.949997,88.220001,87.160004,87.5,84.478188,712800
2011-11-11,88.400002,89.290001,88.400002,88.889999,85.820198,436800
2011-11-14,88.66999799999999,88.720001,87.540001,87.940002,84.902992,498700
2011-11-15,87.949997,88.519997,87.629997,87.949997,84.912651,686800
2011-11-16,87.089996,87.959999,86.550003,86.900002,83.89891800000001,753500
2011-11-17,86.449997,86.709999,85.57,86.07,83.097595,645100
2011-11-18,86.660004,86.699997,85.139999,85.25,82.305908,641100
2011-11-21,84.529999,84.769997,83.58000200000001,84.230003,81.321129,603800
2011-11-22,83.900002,84.379997,83.029999,83.900002,81.002533,499200
2011-11-23,83.440002,83.610001,82.389999,82.389999,79.544685,668100
2011-11-25,81.910004,83.370003,81.860001,83.370003,80.490822,480500
2011-11-28,85.07,85.449997,84.129997,84.690002,81.765244,561500
2011-11-29,84.989998,85.260002,83.470001,83.769997,80.876999,655000
2011-11-30,85.959999,87.199997,85.860001,87.190002,84.17890899999999,779300
2011-12-01,87.209999,88.309998,86.879997,87.25,84.236824,500100
2011-12-02,87.75,88.120003,85.440002,85.709999,82.750023,600900
2011-12-05,86.68,87.5,86.0,86.510002,83.52239200000001,493600
2011-12-06,86.769997,86.93,85.610001,85.889999,82.923798,483500
2011-12-07,85.620003,86.589996,84.910004,86.120003,83.14585100000001,357900
2011-12-08,85.699997,85.860001,84.019997,84.120003,81.214943,539500
2011-12-09,84.120003,85.959999,84.120003,85.699997,82.740356,267600
2011-12-12,85.239998,85.370003,84.129997,84.58000200000001,81.659042,482100
2011-12-13,85.040001,85.260002,83.980003,84.440002,81.52385699999999,684100
2011-12-14,84.089996,85.099998,84.050003,84.610001,81.687996,998700
2011-12-15,85.66999799999999,87.150002,85.18,86.709999,83.715477,846800
2011-12-16,87.010002,87.349998,85.82,86.160004,83.184471,947200
2011-12-19,86.25,87.089996,85.260002,85.279999,82.334862,585500
2011-12-20,86.459999,87.879997,86.449997,87.779999,84.748512,759600
2011-12-21,82.449997,84.040001,82.220001,84.040001,81.137688,1943200
2011-12-22,84.300003,84.900002,83.650002,84.230003,81.321129,945000
2011-12-23,84.43,85.129997,83.989998,85.120003,82.180382,686200
2011-12-27,85.150002,85.849998,84.809998,85.599998,82.643799,580000
2011-12-28,85.739998,85.739998,84.43,84.489998,81.572151,402800
2011-12-29,84.599998,85.959999,84.599998,85.779999,82.817574,337300
2011-12-30,85.739998,86.32,85.410004,85.5,82.547279,280000
2012-01-03,86.82,87.800003,86.269997,86.370003,83.38723,763500
2012-01-04,86.389999,86.629997,84.41999799999999,86.08000200000001,83.107239,1311800
2012-01-05,86.019997,86.269997,85.66999799999999,85.940002,82.972076,626100
2012-01-06,85.940002,86.190002,84.970001,85.68,82.721039,663400
2012-01-09,85.800003,86.129997,84.620003,85.449997,82.498993,390100
2012-01-10,85.849998,86.379997,85.639999,85.75,82.788628,529400
2012-01-11,85.650002,86.010002,85.32,85.83000200000001,82.865883,481100
2012-01-12,85.910004,86.260002,84.559998,86.050003,83.078278,437900
2012-01-13,85.599998,86.019997,85.269997,85.449997,82.498993,523300
2012-01-17,86.139999,86.91999799999999,85.489998,85.870003,82.904495,608200
2012-01-18,85.940002,86.519997,85.459999,86.279999,83.30033900000001,565400
2012-01-19,86.43,89.989998,86.160004,89.360001,86.464386,1085800
2012-01-20,89.360001,90.16999799999999,89.050003,90.010002,87.093292,774600
2012-01-23,89.900002,90.300003,89.459999,90.029999,87.112656,409500
2012-01-24,89.949997,92.650002,89.75,91.849998,88.873665,695000
2012-01-25,91.870003,93.83000200000001,91.739998,93.510002,90.479874,742300
2012-01-26,93.760002,94.120003,92.58000200000001,93.239998,90.218636,687600
2012-01-27,93.120003,93.839996,92.949997,93.32,90.296036,385600
2012-01-30,92.66999799999999,92.690002,91.690002,92.129997,89.1446,550800
2012-01-31,93.459999,93.58000200000001,92.5,92.519997,89.521973,685600
2012-02-01,93.510002,95.389999,93.510002,93.790001,90.750824,946000
2012-02-02,93.779999,94.099998,92.690002,92.699997,89.696136,711400
2012-02-03,93.58000200000001,93.82,93.0,93.480003,90.450851,845700
2012-02-06,93.160004,93.75,93.029999,93.230003,90.208969,490300
2012-02-07,92.779999,93.309998,92.620003,93.040001,90.02510799999999,604700
2012-02-08,93.050003,93.690002,92.529999,92.75,89.744507,649300
2012-02-09,92.739998,92.769997,92.0,92.309998,89.318779,651700
2012-02-10,91.720001,95.699997,91.410004,95.66999799999999,92.569885,3082000
2012-02-13,95.959999,97.209999,94.699997,95.370003,92.279625,1148600
2012-02-14,95.43,95.790001,95.040001,95.620003,92.52151500000001,1055600
2012-02-15,95.620003,95.720001,94.800003,95.260002,92.173172,552700
2012-02-16,95.110001,95.480003,94.709999,95.440002,92.34736600000001,447800
2012-02-17,95.849998,97.269997,95.260002,95.529999,92.434433,557400
